;goals_goal_id;goals_team_id;goals_player_id;goals_player_team_id;goals_minute_label;goals_minute_regulation;goals_minute_stoppage;goals_match_period;goals_own_goal;goals_penalty
1390;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1391;G-1357;T-03;P-95267;T-03;79';79;0;second half;0;0
1392;G-1356;T-03;P-30977;T-03;27';27;0;first half;0;0
1393;G-1358;T-11;P-58080;T-11;76';76;0;second half;0;0
1394;G-1359;T-11;P-58080;T-11;86';86;0;second half;0;0
1395;G-1360;T-61;P-67274;T-61;88';88;0;second half;0;0
1396;G-1361;T-87;P-01298;T-87;75';75;0;second half;0;0
1397;G-1362;T-41;P-75545;T-41;11';11;0;first half;0;0
1398;G-1363;T-21;P-08239;T-21;31';31;0;first half;0;1
1399;G-1364;T-86;P-04572;T-86;35';35;0;first half;0;0
1400;G-1365;T-86;P-91373;T-86;37';37;0;first half;0;0
1401;G-1368;T-86;P-60022;T-86;58';58;0;second half;0;0
1402;G-1369;T-86;P-04572;T-86;75';75;0;second half;0;0
1403;G-1367;T-86;P-49502;T-86;47';47;0;second half;0;0
1404;G-1366;T-82;P-90097;T-82;46';46;0;second half;0;0
1405;G-1370;T-09;P-60969;T-09;33';33;0;first half;0;0
1406;G-1371;T-64;P-49470;T-64;11';11;0;first half;0;0
1407;G-1372;T-64;P-17223;T-64;81';81;0;second half;0;1
1408;G-1373;T-74;P-67329;T-74;86';86;0;second half;0;0
1409;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1410;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1411;G-1374;T-06;P-05723;T-06;15';15;0;first half;0;0
1412;G-1376;T-06;P-25456;T-06;47';47;0;second half;0;0
1413;G-1375;T-06;P-97414;T-06;24';24;0;first half;0;0
1414;G-1377;T-84;P-52902;T-84;73';73;0;second half;0;0
1415;G-1380;T-73;P-06498;T-73;61';61;0;second half;0;0
1416;G-1378;T-73;P-06498;T-73;23';23;0;first half;0;0
1417;G-1381;T-73;P-06498;T-73;81';81;0;second half;0;0
1418;G-1379;T-71;P-76411;T-71;43';43;0;first half;0;0
1419;G-1382;T-03;P-31161;T-03;62';62;0;second half;0;0
1420;G-1383;T-61;P-67274;T-61;68';68;0;second half;0;0
1421;G-1384;T-72;P-10906;T-72;20';20;0;first half;0;0
1422;G-1385;T-72;P-05885;T-72;29';29;0;first half;0;0
1423;G-1387;T-72;P-77250;T-72;63';63;0;second half;0;0
1424;G-1386;T-72;P-27906;T-72;52';52;0;second half;0;0
1425;G-1388;T-86;P-89975;T-86;88';88;0;second half;0;0
1426;G-1389;T-16;P-69504;T-16;90'+3';90;3;second half, stoppage time;0;0
1427;G-1392;T-82;P-56780;T-82;22';22;0;first half;0;0
1428;G-1394;T-87;P-62861;T-87;90'+3';90;3;second half, stoppage time;0;0
1429;G-1391;T-87;P-31892;T-87;9';9;0;first half;0;0
1430;G-1390;T-87;P-74361;T-87;5';5;0;first half;0;0
1431;G-1393;T-87;P-31892;T-87;46';46;0;second half;0;0
1432;G-1396;T-05;P-79953;T-05;63';63;0;second half;0;0
1433;G-1397;T-83;P-93627;T-83;83';83;0;second half;0;0
1434;G-1395;T-05;P-07284;T-05;49';49;0;second half;0;0
1435;G-1399;T-41;P-78756;T-41;78';78;0;second half;0;0
1436;G-1398;T-41;P-76544;T-41;9';9;0;first half;0;0
1437;G-1400;T-09;P-60969;T-09;81';81;0;second half;0;0
1438;G-1402;T-17;P-59912;T-17;75';75;0;second half;0;0
1439;G-1403;T-17;P-02273;T-17;87';87;0;second half;0;0
1440;G-1401;T-74;P-60456;T-74;32';32;0;first half;0;0
1441;G-1406;T-73;P-82189;T-73;38';38;0;first half;0;0
1442;G-1404;T-73;P-06498;T-73;26';26;0;first half;0;1
1443;G-1405;T-06;P-92384;T-06;29';29;0;first half;0;0
1444;G-1407;T-84;P-30100;T-84;90'+1';90;1;second half, stoppage time;0;0
1445;G-1408;T-28;P-68510;T-28;58';58;0;second half;0;0
1446;G-1409;T-48;P-32830;T-48;11';11;0;first half;0;0
1447;G-1410;T-60;P-51629;T-60;71';71;0;second half;0;0
1448;G-1411;T-11;P-58080;T-11;106';106;0;extra time, second half;0;0
1449;G-1413;T-16;P-02405;T-16;115';115;0;extra time, second half;0;0
1450;G-1412;T-11;P-58080;T-11;108';108;0;extra time, second half;0;0
1451;G-1415;T-17;P-74237;T-17;55';55;0;second half;0;0
1452;G-1418;T-21;P-71260;T-21;82';82;0;second half;0;0
1453;G-1416;T-21;P-71260;T-21;63';63;0;second half;0;0
1454;G-1414;T-21;P-71260;T-21;12';12;0;first half;0;0
1455;G-1417;T-21;P-16313;T-21;76';76;0;second half;0;0
1456;G-1419;T-03;P-35873;T-03;81';81;0;second half;0;0
1457;G-1420;T-86;P-91373;T-86;51';51;0;second half;0;0
1458;G-1421;T-86;P-67713;T-86;85';85;0;second half;0;0
1459;G-1422;T-48;P-72919;T-48;89';89;0;second half;0;1
1460;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1461;G-1424;T-41;P-35253;T-41;83';83;0;second half;0;0
1462;G-1423;T-41;P-76544;T-41;65';65;0;second half;0;0
1463;G-1425;T-87;P-93318;T-87;78';78;0;second half;0;0
1464;G-1426;T-73;P-18314;T-73;84';84;0;second half;0;0
1465;G-1427;T-87;P-93318;T-87;93';93;0;extra time, first half;0;0
1466;G-1428;T-28;P-34450;T-28;119';119;0;extra time, second half;0;0
1467;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1468;G-1429;T-41;P-76544;T-41;38';38;0;first half;0;0
1469;G-1430;T-86;P-49502;T-86;25';25;0;first half;0;1
1470;G-1435;T-28;P-36651;T-28;105';105;0;extra time, first half;0;1
1471;G-1431;T-28;P-34450;T-28;25';25;0;first half;0;0
1472;G-1432;T-11;P-44016;T-11;61';61;0;second half;0;1
1473;G-1433;T-11;P-41084;T-11;65';65;0;second half;0;0
1474;G-1434;T-28;P-36651;T-28;83';83;0;second half;0;1
1475;G-1436;T-41;P-76544;T-41;17';17;0;first half;0;0
1476;G-1437;T-03;P-35873;T-03;67';67;0;second half;0;0
1477;G-1439;T-28;P-36651;T-28;80';80;0;second half;0;0
1478;G-1438;T-86;P-67713;T-86;60';60;0;second half;0;0
1479;G-1440;T-41;P-78756;T-41;71';71;0;second half;0;0
1480;G-1442;T-41;P-76544;T-41;86';86;0;second half;0;1
1481;G-1441;T-28;P-34450;T-28;81';81;0;second half;0;0
1482;G-1443;T-86;P-67713;T-86;85';85;0;second half;0;1
1483;G-1445;T-14;P-10128;T-14;45';45;0;first half;0;0
1484;G-1447;T-14;P-49949;T-14;75';75;0;second half;0;0
1485;G-1444;T-14;P-84060;T-14;22';22;0;first half;0;0
1486;G-1446;T-14;P-10128;T-14;50';50;0;second half;0;0
1487;G-1448;T-31;P-10757;T-31;16';16;0;first half;0;0
1488;G-1450;T-31;P-30335;T-31;34';34;0;first half;0;0
1489;G-1451;T-31;P-47441;T-31;57';57;0;second half;0;0
1490;G-1449;T-31;P-30335;T-31;32';32;0;first half;0;0
1491;G-1453;T-22;P-42117;T-22;40';40;0;first half;0;0
1492;G-1452;T-22;P-42117;T-22;15';15;0;first half;0;0
1493;G-1454;T-22;P-25916;T-22;42';42;0;first half;0;0
1494;G-1455;T-09;P-41343;T-09;4';4;0;first half;0;0
1495;G-1459;T-74;P-33270;T-74;65';65;0;second half;0;0
1496;G-1460;T-74;P-02652;T-74;71';71;0;second half;0;0
1497;G-1458;T-83;P-28901;T-83;62';62;0;second half;0;0
1498;G-1456;T-83;P-99328;T-83;40';40;0;first half;0;0
1499;G-1457;T-83;P-99328;T-83;49';49;0;second half;0;0
1500;G-1461;T-41;P-65393;T-41;15';15;0;first half;0;0
1501;G-1463;T-41;P-89767;T-41;37';37;0;first half;0;0
1502;G-1462;T-41;P-57735;T-41;29';29;0;first half;0;0
1503;G-1464;T-41;P-89767;T-41;52';52;0;second half;0;0
1504;G-1465;T-41;P-89767;T-41;66';66;0;second half;0;0
1505;G-1468;T-53;P-58688;T-53;38';38;0;first half;0;0
1506;G-1467;T-53;P-58688;T-53;32';32;0;first half;0;0
1507;G-1466;T-53;P-75601;T-49;30';30;0;first half;1;0
1508;G-1469;T-53;P-84389;T-53;49';49;0;second half;0;0
1509;G-1470;T-41;P-89767;T-41;68';68;0;second half;0;0
1510;G-1474;T-14;P-47025;T-14;76';76;0;second half;0;0
1511;G-1473;T-22;P-23712;T-22;55';55;0;second half;0;0
1512;G-1471;T-22;P-08319;T-22;24';24;0;first half;0;0
1513;G-1472;T-14;P-14903;T-14;37';37;0;first half;0;0
1514;G-1477;T-83;P-99328;T-83;38';38;0;first half;0;0
1515;G-1475;T-83;P-90564;T-83;23';23;0;first half;0;0
1516;G-1479;T-83;P-28901;T-83;63';63;0;second half;0;0
1517;G-1478;T-83;P-54794;T-83;39';39;0;first half;0;0
1518;G-1476;T-83;P-90564;T-83;35';35;0;first half;0;0
1519;G-1487;T-74;P-85493;T-44;70';70;0;second half;1;0
1520;G-1481;T-74;P-33270;T-74;11';11;0;first half;0;0
1521;G-1483;T-74;P-08153;T-74;25';25;0;first half;0;0
1522;G-1480;T-74;P-33270;T-74;1';1;0;first half;0;0
1523;G-1486;T-74;P-81571;T-74;60';60;0;second half;0;0
1524;G-1482;T-74;P-81571;T-74;15';15;0;first half;0;0
1525;G-1485;T-74;P-12441;T-74;34';34;0;first half;0;0
1526;G-1484;T-74;P-98080;T-74;27';27;0;first half;0;0
1527;G-1488;T-31;P-53366;T-31;10';10;0;first half;0;1
1528;G-1490;T-31;P-30335;T-31;50';50;0;second half;0;0
1529;G-1489;T-31;P-30335;T-31;21';21;0;first half;0;0
1530;G-1492;T-74;P-24936;T-74;56';56;0;second half;0;0
1531;G-1491;T-74;P-12441;T-74;42';42;0;first half;0;1
1532;G-1495;T-83;P-05397;T-83;39';39;0;first half;0;0
1533;G-1493;T-83;P-54794;T-83;20';20;0;first half;0;0
1534;G-1494;T-83;P-54794;T-83;37';37;0;first half;0;0
1535;G-1497;T-14;P-10128;T-14;22';22;0;first half;0;0
1536;G-1499;T-14;P-10128;T-14;60';60;0;second half;0;0
1537;G-1498;T-14;P-15966;T-14;24';24;0;first half;0;0
1538;G-1496;T-14;P-02688;T-14;20';20;0;first half;0;0
1539;G-1500;T-49;P-35084;T-49;65';65;0;second half;0;0
1540;G-1503;T-53;P-58688;T-53;56';56;0;second half;0;0
1541;G-1501;T-53;P-18995;T-53;14';14;0;first half;0;1
1542;G-1502;T-22;P-88749;T-22;54';54;0;second half;0;1
1543;G-1504;T-15;P-34495;T-15;38';38;0;first half;0;0
1544;G-1505;T-15;P-19063;T-15;55';55;0;second half;0;0
1545;G-1506;T-31;P-30335;T-31;67';67;0;second half;0;0
1546;G-1507;T-31;P-51730;T-31;79';79;0;second half;0;0
1547;G-1510;T-31;P-30335;T-31;98';98;0;extra time, first half;0;0
1548;G-1509;T-22;P-25916;T-22;25';25;0;first half;0;1
1549;G-1508;T-31;P-53366;T-31;17';17;0;first half;0;1
1550;G-1511;T-74;P-12441;T-74;3';3;0;first half;0;0
1551;G-1516;T-53;P-18995;T-53;96';96;0;extra time, first half;0;1
1552;G-1514;T-53;P-06023;T-53;67';67;0;second half;0;0
1553;G-1515;T-41;P-50912;T-41;80';80;0;second half;0;0
1554;G-1512;T-53;P-35393;T-53;22';22;0;first half;0;0
1555;G-1513;T-41;P-90918;T-41;31';31;0;first half;0;0
1556;G-1519;T-83;P-54794;T-83;33';33;0;first half;0;0
1557;G-1518;T-83;P-54794;T-83;29';29;0;first half;0;0
1558;G-1522;T-83;P-54794;T-83;48';48;0;second half;0;0
1559;G-1520;T-83;P-89416;T-83;38';38;0;first half;0;0
1560;G-1517;T-83;P-54794;T-83;8';8;0;first half;0;0
1561;G-1521;T-83;P-54794;T-83;44';44;0;first half;0;1
1562;G-1523;T-83;P-30345;T-83;79';79;0;second half;0;0
1563;G-1526;T-53;P-58688;T-53;41';41;0;first half;0;0
1564;G-1527;T-53;P-06023;T-53;67';67;0;second half;0;0
1565;G-1528;T-53;P-58688;T-53;77';77;0;second half;0;0
1566;G-1525;T-53;P-18995;T-53;39';39;0;first half;0;1
1567;G-1524;T-74;P-33270;T-74;6';6;0;first half;0;0
1568;G-1531;T-83;P-99328;T-83;33';33;0;first half;0;0
1569;G-1532;T-31;P-30335;T-31;34';34;0;first half;0;0
1570;G-1535;T-83;P-90564;T-83;75';75;0;second half;0;0
1571;G-1534;T-31;P-53366;T-31;63';63;0;second half;0;0
1572;G-1529;T-83;P-99328;T-83;10';10;0;first half;0;0
1573;G-1533;T-83;P-90564;T-83;54';54;0;second half;0;0
1574;G-1530;T-83;P-99328;T-83;22';22;0;first half;0;0
1575;G-1538;T-74;P-33270;T-74;29';29;0;first half;0;0
1576;G-1539;T-74;P-98080;T-74;43';43;0;first half;0;0
1577;G-1537;T-74;P-12441;T-74;11';11;0;first half;0;0
1578;G-1536;T-74;P-81571;T-74;7';7;0;first half;0;0
1579;G-1540;T-83;P-54794;T-83;20';20;0;first half;0;0
1580;G-1541;T-53;P-58688;T-53;29';29;0;first half;0;0
1581;G-1542;T-83;P-54794;T-83;78';78;0;second half;0;0
1582;G-1543;T-31;P-91373;T-31;61';61;0;second half;0;0
1583;G-1544;T-73;P-18314;T-73;51';51;0;second half;0;0
1584;G-1546;T-71;P-55097;T-71;85';85;0;second half;0;0
1585;G-1547;T-71;P-65525;T-71;90';90;0;second half;0;0
1586;G-1545;T-73;P-00619;T-73;55';55;0;second half;0;0
1587;G-1548;T-75;P-26437;T-75;39';39;0;first half;0;0
1588;G-1549;T-83;P-67232;T-83;44';44;0;first half;0;0
1589;G-1550;T-60;P-95491;T-60;11';11;0;first half;0;0
1590;G-1553;T-16;P-55994;T-16;43';43;0;first half;0;0
1591;G-1554;T-61;P-69340;T-61;89';89;0;second half;0;0
1592;G-1552;T-61;P-30739;T-61;34';34;0;first half;0;0
1593;G-1551;T-61;P-69340;T-61;15';15;0;first half;0;0
1594;G-1555;T-06;P-28230;T-06;11';11;0;first half;0;0
1595;G-1556;T-53;P-72296;T-53;84';84;0;second half;0;0
1596;G-1557;T-74;P-75066;T-74;8';8;0;first half;0;0
1597;G-1558;T-11;P-43560;T-11;31';31;0;first half;0;0
1598;G-1560;T-74;P-63429;T-74;75';75;0;second half;0;0
1599;G-1559;T-11;P-77989;T-11;47';47;0;second half;0;0
1600;G-1561;T-09;P-61251;T-09;26';26;0;first half;0;0
1601;G-1562;T-09;P-93386;T-09;52';52;0;second half;0;1
1602;G-1565;T-48;P-20827;T-48;86';86;0;second half;0;0
1603;G-1563;T-63;P-21550;T-63;18';18;0;first half;0;0
1604;G-1564;T-48;P-27957;T-48;50';50;0;second half;0;0
1605;G-1566;T-03;P-84542;T-03;2';2;0;first half;0;0
1606;G-1568;T-03;P-80404;T-03;60';60;0;second half;0;0
1607;G-1569;T-03;P-84542;T-03;90';90;0;second half;0;1
1608;G-1567;T-03;P-84542;T-03;44';44;0;first half;0;0
1609;G-1571;T-31;P-91373;T-31;48';48;0;second half;0;0
1610;G-1570;T-73;P-00619;T-73;14';14;0;first half;0;0
1611;G-1573;T-50;P-84893;T-50;43';43;0;first half;0;0
1612;G-1574;T-50;P-22820;T-50;55';55;0;second half;0;0
1613;G-1572;T-50;P-98228;T-50;21';21;0;first half;0;0
1614;G-1578;T-75;P-01678;T-75;65';65;0;second half;0;0
1615;G-1577;T-75;P-28977;T-75;52';52;0;second half;0;0
1616;G-1576;T-61;P-30739;T-61;35';35;0;first half;0;0
1617;G-1579;T-75;P-01678;T-75;72';72;0;second half;0;0
1618;G-1575;T-75;P-56818;T-75;16';16;0;first half;0;0
1619;G-1582;T-16;P-55994;T-16;90';90;0;second half;0;0
1620;G-1581;T-83;P-96178;T-83;52';52;0;second half;0;0
1621;G-1580;T-83;P-70177;T-16;35';35;0;first half;1;0
1622;G-1583;T-41;P-52474;T-41;69';69;0;second half;0;0
1623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1624;G-1585;T-46;P-46904;T-46;65';65;0;second half;0;0
1625;G-1586;T-60;P-42603;T-60;84';84;0;second half;0;0
1626;G-1584;T-46;P-46904;T-46;42';42;0;first half;0;0
1627;G-1589;T-09;P-68671;T-09;73';73;0;second half;0;0
1628;G-1587;T-09;P-61251;T-09;39';39;0;first half;0;0
1629;G-1588;T-09;P-07679;T-09;66';66;0;second half;0;0
1630;G-1590;T-62;P-73354;T-62;4';4;0;first half;0;1
1631;G-1591;T-74;P-26281;T-74;39';39;0;first half;0;1
1632;G-1592;T-74;P-63429;T-74;60';60;0;second half;0;0
1633;G-1593;T-74;P-63429;T-74;82';82;0;second half;0;0
1634;G-1594;T-06;P-43307;T-06;65';65;0;second half;0;0
1635;G-1597;T-63;P-21550;T-63;45';45;0;first half;0;0
1636;G-1595;T-63;P-88041;T-63;7';7;0;first half;0;1
1637;G-1596;T-47;P-09278;T-47;26';26;0;first half;0;0
1638;G-1598;T-50;P-72487;T-50;8';8;0;first half;0;0
1639;G-1600;T-03;P-35873;T-03;28';28;0;first half;0;0
1640;G-1599;T-03;P-35873;T-03;21';21;0;first half;0;0
1641;G-1602;T-10;P-81648;T-10;55';55;0;second half;0;1
1642;G-1603;T-10;P-19567;T-10;65';65;0;second half;0;0
1643;G-1604;T-10;P-40793;T-10;90';90;0;second half;0;0
1644;G-1601;T-10;P-81648;T-10;5';5;0;first half;0;1
1645;G-1606;T-16;P-19743;T-16;90';90;0;second half;0;0
1646;G-1605;T-16;P-42991;T-16;44';44;0;first half;0;0
1647;G-1607;T-61;P-12625;T-61;18';18;0;first half;0;0
1648;G-1609;T-73;P-97666;T-73;66';66;0;second half;0;0
1649;G-1608;T-73;P-78385;T-73;19';19;0;first half;0;1
1650;G-1610;T-07;P-09978;T-07;67';67;0;second half;0;0
1651;G-1611;T-73;P-97666;T-73;70';70;0;second half;0;0
1652;G-1614;T-31;P-91373;T-31;37';37;0;first half;0;0
1653;G-1612;T-31;P-91373;T-31;12';12;0;first half;0;0
1654;G-1613;T-31;P-43380;T-31;20';20;0;first half;0;0
1655;G-1615;T-71;P-15222;T-71;52';52;0;second half;0;0
1656;G-1616;T-71;P-55097;T-71;63';63;0;second half;0;0
1657;G-1618;T-46;P-40627;T-46;57';57;0;second half;0;0
1658;G-1617;T-41;P-31072;T-41;48';48;0;second half;0;0
1659;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1660;G-1620;T-62;P-73354;T-62;41';41;0;first half;0;0
1661;G-1624;T-62;P-73354;T-62;75';75;0;second half;0;0
1662;G-1625;T-62;P-42532;T-62;81';81;0;second half;0;0
1663;G-1621;T-62;P-73354;T-62;44';44;0;first half;0;1
1664;G-1623;T-62;P-73354;T-62;72';72;0;second half;0;0
1665;G-1619;T-62;P-73354;T-62;15';15;0;first half;0;0
1666;G-1622;T-11;P-58080;T-11;46';46;0;second half;0;0
1667;G-1627;T-09;P-61251;T-09;47';47;0;second half;0;0
1668;G-1626;T-74;P-60371;T-74;23';23;0;first half;0;0
1669;G-1628;T-63;P-41428;T-63;5';5;0;first half;0;0
1670;G-1629;T-48;P-22409;T-48;43';43;0;first half;0;0
1671;G-1630;T-47;P-89133;T-47;47';47;0;second half;0;0
1672;G-1631;T-48;P-03942;T-48;77';77;0;second half;0;0
1673;G-1632;T-10;P-81648;T-10;61';61;0;second half;0;0
1674;G-1633;T-10;P-05061;T-10;90'+3';90;3;second half, stoppage time;0;0
1675;G-1635;T-50;P-84893;T-50;90'+5';90;5;second half, stoppage time;0;0
1676;G-1634;T-50;P-54287;T-50;45'+2';45;2;first half, stoppage time;0;0
1677;G-1640;T-06;P-43307;T-06;90';90;0;second half;0;0
1678;G-1637;T-06;P-99499;T-06;8';8;0;first half;0;0
1679;G-1639;T-31;P-04572;T-31;38';38;0;first half;0;0
1680;G-1636;T-31;P-04572;T-31;6';6;0;first half;0;0
1681;G-1638;T-31;P-91373;T-31;11';11;0;first half;0;0
1682;G-1643;T-73;P-23403;T-73;86';86;0;second half;0;1
1683;G-1642;T-73;P-38878;T-73;74';74;0;second half;0;0
1684;G-1641;T-73;P-35246;T-73;15';15;0;first half;0;0
1685;G-1647;T-74;P-60371;T-74;88';88;0;second half;0;0
1686;G-1646;T-63;P-39267;T-63;85';85;0;second half;0;0
1687;G-1644;T-74;P-63429;T-74;6';6;0;first half;0;0
1688;G-1645;T-74;P-60371;T-74;51';51;0;second half;0;0
1689;G-1650;T-61;P-54322;T-61;18';18;0;first half;0;0
1690;G-1651;T-61;P-30739;T-61;58';58;0;second half;0;0
1691;G-1648;T-61;P-54322;T-61;11';11;0;first half;0;0
1692;G-1649;T-03;P-84542;T-03;16';16;0;first half;0;1
1693;G-1652;T-03;P-07031;T-03;75';75;0;second half;0;0
1694;G-1653;T-48;P-22409;T-48;11';11;0;first half;0;0
1695;G-1654;T-48;P-27957;T-48;41';41;0;first half;0;0
1696;G-1655;T-09;P-68671;T-09;72';72;0;second half;0;0
1697;G-1657;T-41;P-78756;T-41;88';88;0;second half;0;0
1698;G-1658;T-41;P-78756;T-41;102';102;0;extra time, first half;0;1
1699;G-1656;T-50;P-22820;T-50;25';25;0;first half;0;0
1700;G-1659;T-10;P-81648;T-10;6';6;0;first half;0;0
1701;G-1660;T-46;P-21495;T-46;18';18;0;first half;0;1
1702;G-1661;T-41;P-52474;T-41;25';25;0;first half;0;0
1703;G-1663;T-41;P-78756;T-41;88';88;0;second half;0;0
1704;G-1662;T-73;P-97666;T-73;58';58;0;second half;0;0
1705;G-1666;T-48;P-22409;T-48;64';64;0;second half;0;0
1706;G-1668;T-09;P-90842;T-09;81';81;0;second half;0;0
1707;G-1665;T-09;P-68671;T-09;63';63;0;second half;0;0
1708;G-1667;T-48;P-42249;T-48;76';76;0;second half;0;0
1709;G-1664;T-09;P-61251;T-09;53';53;0;second half;0;0
1710;G-1669;T-31;P-49502;T-31;47';47;0;second half;0;1
1711;G-1670;T-10;P-81648;T-10;75';75;0;second half;0;0
1712;G-1671;T-10;P-19567;T-10;78';78;0;second half;0;0
1713;G-1674;T-61;P-69340;T-61;101';101;0;extra time, first half;0;0
1714;G-1672;T-74;P-26281;T-74;78';78;0;second half;0;0
1715;G-1673;T-61;P-69340;T-61;88';88;0;second half;0;0
1716;G-1675;T-74;P-60371;T-74;115';115;0;extra time, second half;0;0
1717;G-1677;T-41;P-78756;T-41;25';25;0;first half;0;0
1718;G-1678;T-10;P-81648;T-10;44';44;0;first half;0;1
1719;G-1676;T-41;P-78756;T-41;21';21;0;first half;0;0
1720;G-1679;T-09;P-61251;T-09;80';80;0;second half;0;0
1721;G-1683;T-74;P-60371;T-74;39';39;0;first half;0;0
1722;G-1681;T-74;P-66178;T-74;30';30;0;first half;0;0
1723;G-1680;T-74;P-26281;T-74;8';8;0;first half;0;0
1724;G-1682;T-74;P-42895;T-74;37';37;0;first half;0;0
1725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1726;G-1684;T-31;P-10757;T-31;23';23;0;first half;0;0
1727;G-1685;T-09;P-18032;T-09;37';37;0;first half;0;0
1728;G-1688;T-28;P-85614;T-28;85';85;0;second half;0;0
1729;G-1690;T-12;P-28260;T-12;90'+1';90;1;second half, stoppage time;0;0
1730;G-1689;T-12;P-89408;T-12;87';87;0;second half;0;0
1731;G-1686;T-28;P-85614;T-28;51';51;0;second half;0;1
1732;G-1687;T-28;P-63458;T-28;76';76;0;second half;0;1
1733;G-1695;T-53;P-58688;T-53;67';67;0;second half;0;0
1734;G-1698;T-53;P-29915;T-53;90';90;0;second half;0;0
1735;G-1694;T-53;P-29915;T-53;60';60;0;second half;0;0
1736;G-1691;T-53;P-84049;T-53;30';30;0;first half;0;0
1737;G-1693;T-53;P-84389;T-53;49';49;0;second half;0;0
1738;G-1697;T-53;P-84049;T-53;82';82;0;second half;0;0
1739;G-1696;T-53;P-18995;T-53;76';76;0;second half;0;1
1740;G-1692;T-53;P-84049;T-53;44';44;0;first half;0;0
1741;G-1700;T-22;P-71560;T-22;25';25;0;first half;0;0
1742;G-1701;T-22;P-42117;T-22;37';37;0;first half;0;0
1743;G-1703;T-22;P-89851;T-22;86';86;0;second half;0;0
1744;G-1699;T-22;P-93175;T-22;12';12;0;first half;0;0
1745;G-1702;T-22;P-93175;T-22;48';48;0;second half;0;0
1746;G-1708;T-14;P-47025;T-14;74';74;0;second half;0;0
1747;G-1704;T-83;P-49668;T-83;22';22;0;first half;0;0
1748;G-1709;T-14;P-14903;T-14;79';79;0;second half;0;0
1749;G-1707;T-83;P-28901;T-83;51';51;0;second half;0;0
1750;G-1705;T-83;P-98699;T-83;34';34;0;first half;0;0
1751;G-1706;T-14;P-44067;T-14;38';38;0;first half;0;0
1752;G-1710;T-09;P-26383;T-09;7';7;0;first half;0;0
1753;G-1711;T-44;P-41046;T-44;13';13;0;first half;0;0
1754;G-1712;T-44;P-41046;T-44;45';45;0;first half;0;0
1755;G-1713;T-31;P-53366;T-31;9';9;0;first half;0;1
1756;G-1717;T-74;P-97773;T-74;86';86;0;second half;0;0
1757;G-1714;T-31;P-78183;T-31;42';42;0;first half;0;0
1758;G-1715;T-74;P-97773;T-74;65';65;0;second half;0;1
1759;G-1716;T-74;P-12441;T-74;80';80;0;second half;0;0
1760;G-1722;T-50;P-10791;T-50;60';60;0;second half;0;0
1761;G-1719;T-12;P-28260;T-12;20';20;0;first half;0;0
1762;G-1721;T-12;P-08594;T-12;55';55;0;second half;0;0
1763;G-1723;T-50;P-65225;T-50;77';77;0;second half;0;0
1764;G-1718;T-12;P-08594;T-12;12';12;0;first half;0;0
1765;G-1720;T-50;P-33681;T-50;26';26;0;first half;0;0
1766;G-1725;T-53;P-84389;T-53;37';37;0;first half;0;0
1767;G-1724;T-53;P-24254;T-53;7';7;0;first half;0;0
1768;G-1727;T-04;P-72800;T-04;25';25;0;first half;0;0
1769;G-1730;T-04;P-11465;T-04;89';89;0;second half;0;0
1770;G-1728;T-14;P-35093;T-14;54';54;0;second half;0;0
1771;G-1731;T-14;P-10128;T-14;90'+3';90;3;second half, stoppage time;0;0
1772;G-1729;T-14;P-35093;T-14;78';78;0;second half;0;0
1773;G-1726;T-14;P-02688;T-14;23';23;0;first half;0;0
1774;G-1733;T-83;P-98699;T-83;49';49;0;second half;0;0
1775;G-1732;T-83;P-25850;T-83;9';9;0;first half;0;0
1776;G-1739;T-31;P-30335;T-31;89';89;0;second half;0;0
1777;G-1740;T-31;P-27293;T-31;90';90;0;second half;0;0
1778;G-1736;T-31;P-50598;T-31;22';22;0;first half;0;0
1779;G-1734;T-31;P-52478;T-31;5';5;0;first half;0;0
1780;G-1738;T-31;P-30335;T-31;78';78;0;second half;0;0
1781;G-1735;T-09;P-18032;T-09;19';19;0;first half;0;0
1782;G-1737;T-31;P-53366;T-31;42';42;0;first half;0;1
1783;G-1741;T-74;P-33270;T-74;66';66;0;second half;0;0
1784;G-1742;T-74;P-81571;T-74;88';88;0;second half;0;0
1785;G-1747;T-50;P-33681;T-50;74';74;0;second half;0;0
1786;G-1746;T-28;P-19148;T-28;38';38;0;first half;0;0
1787;G-1743;T-28;P-19148;T-28;10';10;0;first half;0;0
1788;G-1745;T-28;P-84117;T-28;27';27;0;first half;0;0
1789;G-1744;T-50;P-65225;T-50;13';13;0;first half;0;0
1790;G-1751;T-53;P-75121;T-53;71';71;0;second half;0;0
1791;G-1752;T-53;P-79792;T-53;84';84;0;second half;0;0
1792;G-1753;T-53;P-75121;T-53;89';89;0;second half;0;0
1793;G-1754;T-53;P-29915;T-53;90'+3';90;3;second half, stoppage time;0;0
1794;G-1748;T-53;P-29915;T-53;4';4;0;first half;0;0
